Info,Version=1.0.0,Template=fx_category_template_EBAY_US
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,ScheduleTime,*ConditionID,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),*C:Franchise,*C:Set,*C:Manufacturer,C:Character,C:Year Manufactured,C:TV Show,C:Movie,C:Autograph Authentication,C:Genre,C:Features,C:Configuration,C:Number of Cards,C:Type,C:Number of Boxes,C:Age Level,C:Material,C:Language,C:Card Size,C:Country of Origin,C:Signed By,C:Autographed,C:Vintage,C:Featured Person/Artist,C:Autograph Format,C:Convention/Event,C:MPN,C:Illustrator,C:California Prop 65 Warning,C:Autograph Authentication Number,C:Grade,C:Number of Packs,C:Professional Grader,C:Certification Number,C:Parallel/Variety,C:Card Number,C:Card Name,C:Graded,C:Original/Licensed Reprint,C:Card Condition,C:Card Thickness,C:Customized,C:Insert Set,C:Print Run,PicURL,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,ProductCompliancePolicyID,Regional ProductCompliancePolicies,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,CHELLA-GRADED-IMG648,183050,,Pikachu #120/SV-P Gym Event Campaign PSA 10 Pokemon Card,,,,,2750,275010,275020,,,Pokémon,Gym Event Campaign,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,10,,PSA,,,120/SV,Pikachu #120/SV-P,Yes,,Professionally graded: PSA 10,,,,,https://chellacollectibles.com/images/img648.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Pikachu #120/SV-P Gym Event Campaign PSA 10 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Pikachu #120/SV-P - PSA 10</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Gym Event Campaign</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 10</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,99.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG649,183050,,Quaxly #019/M-P McDonald's Promo PSA 10 Pokemon Card,,,,,2750,275010,275020,,,Pokémon,McDonald's Promo,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,10,,PSA,,,019/M,Quaxly #019/M-P,Yes,,Professionally graded: PSA 10,,,,,https://chellacollectibles.com/images/img649.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Quaxly #019/M-P McDonald&#x27;s Promo PSA 10 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Quaxly #019/M-P - PSA 10</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">McDonald&#x27;s Promo</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 10</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,44.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG650,183050,,Latias #XY78 XY Promos PSA 7 Pokemon Card,,,,,2750,275010,275026,,,Pokémon,XY Promos,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,7,,PSA,,,XY78,Latias #XY78,Yes,,Professionally graded: PSA 7,,,,,https://chellacollectibles.com/images/img650.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Latias #XY78 XY Promos PSA 7 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Latias #XY78 - PSA 7</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">XY Promos</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 7</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,74.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG651,183050,,Ancient Mew WoTC Promos PSA 9 Pokemon Card,,,,,2750,275010,275022,,,Pokémon,WoTC Promos,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,9,,PSA,,,,Ancient Mew,Yes,,Professionally graded: PSA 9,,,,,https://chellacollectibles.com/images/img651.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Ancient Mew WoTC Promos PSA 9 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Ancient Mew - PSA 9</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">WoTC Promos</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 9</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,249.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG652,183050,,Ampharos 1st Edition #1/111 Neo Genesis PSA 8 Pokemon Card,,,,,2750,275010,275024,,,Pokémon,Neo Genesis,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,8,,PSA,,,1/111,Ampharos 1st Edition #1/111,Yes,,Professionally graded: PSA 8,,,,,https://chellacollectibles.com/images/img652.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Ampharos 1st Edition #1/111 Neo Genesis PSA 8 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Ampharos 1st Edition #1/111 - PSA 8</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Neo Genesis</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 8</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,149.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG653,183050,,Gyarados #7/130 Base 2 PSA 8 Pokemon Card,,,,,2750,275010,275024,,,Pokémon,Base 2,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,8,,PSA,,,7/130,Gyarados #7/130,Yes,,Professionally graded: PSA 8,,,,,https://chellacollectibles.com/images/img653.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Gyarados #7/130 Base 2 PSA 8 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Gyarados #7/130 - PSA 8</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Base 2</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 8</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,89.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG654,183050,,Pikachu #012 Black Star Promo PSA 6 Pokemon Card,,,,,2750,275010,275028,,,Pokémon,Black Star Promo,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,6,,PSA,,,012,Pikachu #012,Yes,,Professionally graded: PSA 6,,,,,https://chellacollectibles.com/images/img654.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Pikachu #012 Black Star Promo PSA 6 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Pikachu #012 - PSA 6</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Black Star Promo</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 6</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,174.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG657,183050,,Charizard GX #9/68 Battle Academy PSA 9 Pokemon Card,,,,,2750,275010,275022,,,Pokémon,Battle Academy,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,9,,PSA,,,9/68,Charizard GX #9/68,Yes,,Professionally graded: PSA 9,,,,,https://chellacollectibles.com/images/img657.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Charizard GX #9/68 Battle Academy PSA 9 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Charizard GX #9/68 - PSA 9</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Battle Academy</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 9</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,34.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,CHELLA-GRADED-IMG658,183050,,Mewtwo #052 151 PSA 7 Pokemon Card,,,,,2750,275010,275026,,,Pokémon,151,Nintendo,,,,,,,,,,Non-Sport Trading Card,,,,,,,,,,,,,,,,,7,,PSA,,,052,Mewtwo #052,Yes,,Professionally graded: PSA 7,,,,,https://chellacollectibles.com/images/img658.jpg,Gallery,,"<div style=""font-family: Arial, Helvetica, sans-serif; color: #111827; line-height: 1.55; max-width: 760px;""> <div style=""border: 1px solid #d9e2f2; border-radius: 14px; overflow: hidden;""> <div style=""background: #07142f; color: #ffffff; padding: 18px 20px;""> <h2 style=""margin: 0; font-size: 24px; letter-spacing: -0.3px;"">Chella Collectibles</h2> <p style=""margin: 6px 0 0; color: #ffdf3c; font-weight: bold;"">Pokemon TCG Singles, Graded Cards & Sealed Products</p> </div> <div style=""padding: 20px;""> <h3 style=""margin: 0 0 14px; color: #07142f; font-size: 21px;"">Mewtwo #052 151 PSA 7 Pokemon Card</h3> <table style=""width: 100%; border-collapse: collapse; margin-bottom: 18px;""> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold; width: 140px;"">Item</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Mewtwo #052 - PSA 7</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Set</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">151</td></tr> <tr><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7; font-weight: bold;"">Condition</td><td style=""padding: 8px 0; border-bottom: 1px solid #eef2f7;"">Professionally graded: PSA 7</td></tr> </table> <p style=""margin: 0 0 12px;"">You will receive the exact item shown in the photos. All card images are scanned by us. Scans may occasionally show scanner lines, dust, glare, faint artifacts, or other details picked up by the scanner that may not be present on the card itself.</p> <p style=""margin: 0 0 12px;"">Raw card conditions are listed using the TCGplayer condition guide as a reference. eBay may display equivalent marketplace terminology such as Near Mint or Better, Excellent, Very Good, or Poor. Please review all photos before purchasing.</p> <p style=""margin: 0 0 12px;"">Cards are packaged securely and shipped with care. Combined shipping is available when possible.</p> <div style=""background: #f6f8fc; border: 1px solid #e1e8f5; border-radius: 12px; padding: 14px; margin-top: 16px;""> <p style=""margin: 0; font-weight: bold; color: #07142f;"">More from Chella Collectibles</p> <p style=""margin: 6px 0 0;"">We have more Pokemon TCG singles, graded cards, and sealed products available. Visit our website or eBay store for more inventory.</p> </div> </div> </div> </div>",FixedPrice,GTC,44.99,,,,,1,1,"New Jersey, United States",,,,,,3,,,ReturnsNotAccepted,,,,,Shipping-Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
